page,entry_sessions,avg_duration_seconds,avg_clicks,avg_pages,bounce_proxy_rate,abandono_rapido_rate,frustration_rate,engagement_score_avg,exit_sessions
https://cloudlabslearning.com/es/nuestro-equipo-comercial,2,2.0,0.0,1.0,1.0,1.0,0.0,-0.44971513729352497,2
https://cloudlabslearning.com/es/te-contamos-de-que-trata-el-modelo-stem,2,11.5,0.0,2.0,0.0,0.0,0.0,-0.40927890634403363,0
https://cloudlabslearning.com/pt/contato,2,3.0,0.0,1.5,0.5,0.5,0.0,-0.43841677864587303,1
https://cloudlabslearning.com/register/3F80C842E9,2,88.0,2.5,1.0,1.0,1.0,0.0,-0.2154228579685312,2
https://cloudlabslearning.com/auth/session/689ae21b-2f84-4915-9353-297bb1fe9077,2,1.0,0.0,1.0,1.0,1.0,0.0,-0.4520937391140833,2
https://cloudlabslearning.com/pt/como-aumentar-a-produtividade-no-processo-de-aprendizagem,2,1.0,0.0,1.0,1.0,1.0,0.0,-0.4520937391140833,2
https://landing.cloudlabs.media/register,2,436.0,30.5,8.0,0.0,0.0,0.5,1.0702114260432372,0
https://landing.cloudlabs.media/testimonials-and-experiences,2,28.5,0.0,1.0,1.0,1.0,0.0,-0.38668218904872964,2
https://cloudlabs.media/sgi-policies,2,28.0,0.0,1.0,1.0,1.0,0.0,-0.3878714899590088,2
https://landing.cloudlabs.media/sgi-policies,2,28.0,0.0,1.0,1.0,1.0,0.0,-0.3878714899590088,2
https://cloudlabs.media/privacy-policies,2,28.0,0.0,1.0,1.0,1.0,0.0,-0.3878714899590088,2
https://cloudlabslearning.com/curriculum/detail-country/87/United%20States/detail-curriculum/119/Next%20Generation%20Science%20Standards/detail-grade/568/Earth%20and%20Space%20Science%20(ESS),2,8.5,2.5,1.0,1.0,1.0,0.0,-0.4045217027029171,2
https://cloudlabslearning.com/es/como-ser-mas-productivos-en-el-entorno-educativo,2,17.0,0.0,2.0,0.0,0.0,0.0,-0.39619659633096294,0
https://cloudlabslearning.com/curriculum/detail-country/87/United%20States/detail-curriculum/119/Next%20Generation%20Science%20Standards/detail-grade/203/Life%20Science%20(LS),2,15.5,0.0,1.0,1.0,1.0,0.0,-0.4176040127159877,2
https://cloudlabslearning.com/curriculum/country-list/detail-country/15796/Nebraska/detail-curriculum/15797/Sciences/detail-grade/15815/Plus%20Standards%20-%20Biology,2,5.0,0.0,1.0,1.0,1.0,0.0,-0.44257933183185005,2
