ref_source_normalized,url_entrada_normalized,url_salida_normalized,sessions,avg_duration_seconds,avg_clicks,avg_pages,bounce_proxy_rate,abandono_rapido_rate,frustration_rate,engagement_score_avg,flow_path
Direct/Unknown,https://cloudlabslearning.com/curriculum/country-list/detail-country/3843/South%20Carolina%20-%20SC/detail-curriculum/5155/Elementary/detail-grade/5164/Grade%205,https://cloudlabslearning.com/curriculum/country-list/detail-country/3843/South%20Carolina%20-%20SC/detail-curriculum/5155/Elementary/detail-grade/5164/Grade%205,1,6.0,0.0,1.0,1.0,1.0,0.0,-0.4402007300112917,Direct/Unknown -> https://cloudlabslearning.com/curriculum/country-list/detail-country/3843/South%20Carolina%20-%20SC/detail-curriculum/5155/Elementary/detail-grade/5164/Grade%205 -> https://cloudlabslearning.com/curriculum/country-list/detail-country/3843/South%20Carolina%20-%20SC/detail-curriculum/5155/Elementary/detail-grade/5164/Grade%205
Direct/Unknown,https://cloudlabslearning.com/curriculum/country-list/detail-country/3843/South%20Carolina%20-%20SC/detail-curriculum/5155/Elementary/detail-grade/5167/Grade%203,https://cloudlabslearning.com/curriculum/country-list/detail-country/3843/South%20Carolina%20-%20SC/detail-curriculum/5155/Elementary/detail-grade/5167/Grade%203,1,2.0,0.0,1.0,1.0,1.0,0.0,-0.449715137293525,Direct/Unknown -> https://cloudlabslearning.com/curriculum/country-list/detail-country/3843/South%20Carolina%20-%20SC/detail-curriculum/5155/Elementary/detail-grade/5167/Grade%203 -> https://cloudlabslearning.com/curriculum/country-list/detail-country/3843/South%20Carolina%20-%20SC/detail-curriculum/5155/Elementary/detail-grade/5167/Grade%203
Direct/Unknown,https://cloudlabslearning.com/curriculum/country-list/detail-country/3843/South%20Carolina%20-%20SC/detail-curriculum/5156/Middle%20School,https://cloudlabslearning.com/curriculum/country-list/detail-country/3843/South%20Carolina%20-%20SC/detail-curriculum/5156/Middle%20School,1,1.0,0.0,1.0,1.0,1.0,0.0,-0.4520937391140833,Direct/Unknown -> https://cloudlabslearning.com/curriculum/country-list/detail-country/3843/South%20Carolina%20-%20SC/detail-curriculum/5156/Middle%20School -> https://cloudlabslearning.com/curriculum/country-list/detail-country/3843/South%20Carolina%20-%20SC/detail-curriculum/5156/Middle%20School
Direct/Unknown,https://cloudlabslearning.com/curriculum/country-list/detail-country/3843/South%20Carolina%20-%20SC/detail-curriculum/5156/Middle%20School/detail-grade/5172/Grade%206,https://cloudlabslearning.com/curriculum/country-list/detail-country/3843/South%20Carolina%20-%20SC/detail-curriculum/5156/Middle%20School/detail-grade/5172/Grade%206,1,15.0,0.0,1.0,1.0,1.0,0.0,-0.4187933136262669,Direct/Unknown -> https://cloudlabslearning.com/curriculum/country-list/detail-country/3843/South%20Carolina%20-%20SC/detail-curriculum/5156/Middle%20School/detail-grade/5172/Grade%206 -> https://cloudlabslearning.com/curriculum/country-list/detail-country/3843/South%20Carolina%20-%20SC/detail-curriculum/5156/Middle%20School/detail-grade/5172/Grade%206
Direct/Unknown,https://cloudlabslearning.com/curriculum/country-list/detail-country/16536/Michigan/detail-curriculum/16773/Mathematics/detail-grade/16793/Grade%207,https://cloudlabslearning.com/curriculum/country-list/detail-country/16536/Michigan/detail-curriculum/16773/Mathematics/detail-grade/16793/Grade%207,1,6.0,0.0,1.0,1.0,1.0,0.0,-0.4402007300112917,Direct/Unknown -> https://cloudlabslearning.com/curriculum/country-list/detail-country/16536/Michigan/detail-curriculum/16773/Mathematics/detail-grade/16793/Grade%207 -> https://cloudlabslearning.com/curriculum/country-list/detail-country/16536/Michigan/detail-curriculum/16773/Mathematics/detail-grade/16793/Grade%207
Direct/Unknown,https://cloudlabslearning.com/curriculum/country-list/detail-country/16536/Michigan/detail-curriculum/16773/Mathematics/detail-grade/16794/Grade%208,https://cloudlabslearning.com/curriculum/country-list/detail-country/16536/Michigan/detail-curriculum/16773/Mathematics/detail-grade/16794/Grade%208,1,3.0,0.0,1.0,1.0,1.0,0.0,-0.4473365354729666,Direct/Unknown -> https://cloudlabslearning.com/curriculum/country-list/detail-country/16536/Michigan/detail-curriculum/16773/Mathematics/detail-grade/16794/Grade%208 -> https://cloudlabslearning.com/curriculum/country-list/detail-country/16536/Michigan/detail-curriculum/16773/Mathematics/detail-grade/16794/Grade%208
Direct/Unknown,https://cloudlabslearning.com/curriculum/country-list/detail-country/16536/Michigan/detail-curriculum/16773/Mathematics/detail-grade/16796/Algebra,https://cloudlabslearning.com/curriculum/country-list/detail-country/16536/Michigan/detail-curriculum/16773/Mathematics/detail-grade/16796/Algebra,1,3.0,0.0,1.0,1.0,1.0,0.0,-0.4473365354729666,Direct/Unknown -> https://cloudlabslearning.com/curriculum/country-list/detail-country/16536/Michigan/detail-curriculum/16773/Mathematics/detail-grade/16796/Algebra -> https://cloudlabslearning.com/curriculum/country-list/detail-country/16536/Michigan/detail-curriculum/16773/Mathematics/detail-grade/16796/Algebra
Direct/Unknown,https://cloudlabslearning.com/curriculum/country-list/detail-country/16536/Michigan/detail-curriculum/16773/Mathematics/detail-grade/16798/Geometry,https://cloudlabslearning.com/curriculum/country-list/detail-country/16536/Michigan/detail-curriculum/16773/Mathematics/detail-grade/16798/Geometry,1,2.0,0.0,1.0,1.0,1.0,0.0,-0.449715137293525,Direct/Unknown -> https://cloudlabslearning.com/curriculum/country-list/detail-country/16536/Michigan/detail-curriculum/16773/Mathematics/detail-grade/16798/Geometry -> https://cloudlabslearning.com/curriculum/country-list/detail-country/16536/Michigan/detail-curriculum/16773/Mathematics/detail-grade/16798/Geometry
Direct/Unknown,https://cloudlabslearning.com/request-demo?err=SUBSCRIPTION_NOT_FOUND,https://cloudlabslearning.com/blogs-and-news/124,1,138.0,3.0,3.0,0.0,0.0,0.0,-0.054867235080845,Direct/Unknown -> https://cloudlabslearning.com/request-demo?err=SUBSCRIPTION_NOT_FOUND -> https://cloudlabslearning.com/blogs-and-news/124
Direct/Unknown,https://cloudlabslearning.com/request-demo?err=SUBSCRIPTION_NOT_FOUND,https://cloudlabslearning.com/blogs-and-news/133,1,93.0,14.0,3.0,0.0,0.0,0.0,-0.0310812168752619,Direct/Unknown -> https://cloudlabslearning.com/request-demo?err=SUBSCRIPTION_NOT_FOUND -> https://cloudlabslearning.com/blogs-and-news/133
Direct/Unknown,https://cloudlabslearning.com/request-demo?err=SUBSCRIPTION_NOT_FOUND,https://cloudlabslearning.com/curriculum/country-list/detail-country/29/Colombia%20-%20DBA,1,51.0,7.0,4.0,0.0,0.0,0.0,-0.1963940434040646,Direct/Unknown -> https://cloudlabslearning.com/request-demo?err=SUBSCRIPTION_NOT_FOUND -> https://cloudlabslearning.com/curriculum/country-list/detail-country/29/Colombia%20-%20DBA
Direct/Unknown,https://cloudlabslearning.com/request-demo?err=SUBSCRIPTION_NOT_FOUND,https://cloudlabslearning.com/curriculum/detail-country/29/Colombia%20-%20DBA/detail-curriculum/33/Educaci%C3%B3n%20B%C3%A1sica%20Secundaria/detail-grade/351/Once%20(11%C2%B0),1,281.0,42.0,5.0,0.0,0.0,0.0,0.7847792075762392,Direct/Unknown -> https://cloudlabslearning.com/request-demo?err=SUBSCRIPTION_NOT_FOUND -> https://cloudlabslearning.com/curriculum/detail-country/29/Colombia%20-%20DBA/detail-curriculum/33/Educaci%C3%B3n%20B%C3%A1sica%20Secundaria/detail-grade/351/Once%20(11%C2%B0)
Direct/Unknown,https://cloudlabslearning.com/register/89577793BC,https://cloudlabslearning.com/register/89577793BC,1,1.0,0.0,1.0,1.0,1.0,0.0,-0.4520937391140833,Direct/Unknown -> https://cloudlabslearning.com/register/89577793BC -> https://cloudlabslearning.com/register/89577793BC
Direct/Unknown,https://cloudlabslearning.com/register/9A018B45DA,https://cloudlabslearning.com/register/9A018B45DA,1,33.0,6.0,1.0,1.0,1.0,0.0,-0.3046204262394679,Direct/Unknown -> https://cloudlabslearning.com/register/9A018B45DA -> https://cloudlabslearning.com/register/9A018B45DA
Direct/Unknown,https://cloudlabslearning.com/register/9FDFB9A9DE,https://cloudlabslearning.com/register/9FDFB9A9DE,1,21.0,3.0,1.0,1.0,1.0,0.0,-0.3688426753945423,Direct/Unknown -> https://cloudlabslearning.com/register/9FDFB9A9DE -> https://cloudlabslearning.com/register/9FDFB9A9DE
Direct/Unknown,https://cloudlabslearning.com/register/BF83F8C319,https://cloudlabslearning.com/,1,222.0,8.0,3.0,0.0,0.0,0.0,0.204400363360011,Direct/Unknown -> https://cloudlabslearning.com/register/BF83F8C319 -> https://cloudlabslearning.com/
Direct/Unknown,https://cloudlabslearning.com/register/BF83F8C319,https://cloudlabslearning.com/register,1,90.0,2.0,2.0,0.0,0.0,0.0,-0.198772645224623,Direct/Unknown -> https://cloudlabslearning.com/register/BF83F8C319 -> https://cloudlabslearning.com/register
Direct/Unknown,https://cloudlabslearning.com/register/BF83F8C319%20BF83F8C319%20BF83F8C319%20BF83F8C319%20BF83F8C319%20BF83F8C319%20BF83F8C319%20BF83F8C319%20BF83F8C319%20BF83F8C319%20BF83F8C319%20BF83F8C319%20BF83F8C319%20BF83F8C319%20BF83F8C319%20BF83F8C319%20BF83F8C319%20BF83F8C319%20BF83F8C319%20BF83F8C319%20BF83F8C319%20BF83F8C319%20BF83F8C319%20BF83F8C319%20BF83F8C319%20BF83F8C319%20BF83F8C319%20BF83F8C319%20BF83F8C319%20BF83F8C319%20BF83F8C319%20BF83F8C319%20BF83F8C319%20BF83F8C319%20BF83F8C319%20BF83F8C319%20BF83F8C319%20BF83F8C319%20BF83F8C319%20BF83F8C319%20BF83F8C319%20BF83F8C319%20BF83F8C319%20BF83F8C319%20BF83F8C319%20BF83F8C319%20BF83F8C319%20BF83F8C319%20BF83F8C319%20BF83F8C319%20BF83F8C319%20BF83F8C319%20BF83F8C319%20BF83F8C319,https://cloudlabslearning.com/register/BF83F8C319%20BF83F8C319%20BF83F8C319%20BF83F8C319%20BF83F8C319%20BF83F8C319%20BF83F8C319%20BF83F8C319%20BF83F8C319%20BF83F8C319%20BF83F8C319%20BF83F8C319%20BF83F8C319%20BF83F8C319%20BF83F8C319%20BF83F8C319%20BF83F8C319%20BF83F8C319%20BF83F8C319%20BF83F8C319%20BF83F8C319%20BF83F8C319%20BF83F8C319%20BF83F8C319%20BF83F8C319%20BF83F8C319%20BF83F8C319%20BF83F8C319%20BF83F8C319%20BF83F8C319%20BF83F8C319%20BF83F8C319%20BF83F8C319%20BF83F8C319%20BF83F8C319%20BF83F8C319%20BF83F8C319%20BF83F8C319%20BF83F8C319%20BF83F8C319%20BF83F8C319%20BF83F8C319%20BF83F8C319%20BF83F8C319%20BF83F8C319%20BF83F8C319%20BF83F8C319%20BF83F8C319%20BF83F8C319%20BF83F8C319%20BF83F8C319%20BF83F8C319%20BF83F8C319%20BF83F8C319,1,1.0,0.0,1.0,1.0,1.0,0.0,-0.4520937391140833,Direct/Unknown -> https://cloudlabslearning.com/register/BF83F8C319%20BF83F8C319%20BF83F8C319%20BF83F8C319%20BF83F8C319%20BF83F8C319%20BF83F8C319%20BF83F8C319%20BF83F8C319%20BF83F8C319%20BF83F8C319%20BF83F8C319%20BF83F8C319%20BF83F8C319%20BF83F8C319%20BF83F8C319%20BF83F8C319%20BF83F8C319%20BF83F8C319%20BF83F8C319%20BF83F8C319%20BF83F8C319%20BF83F8C319%20BF83F8C319%20BF83F8C319%20BF83F8C319%20BF83F8C319%20BF83F8C319%20BF83F8C319%20BF83F8C319%20BF83F8C319%20BF83F8C319%20BF83F8C319%20BF83F8C319%20BF83F8C319%20BF83F8C319%20BF83F8C319%20BF83F8C319%20BF83F8C319%20BF83F8C319%20BF83F8C319%20BF83F8C319%20BF83F8C319%20BF83F8C319%20BF83F8C319%20BF83F8C319%20BF83F8C319%20BF83F8C319%20BF83F8C319%20BF83F8C319%20BF83F8C319%20BF83F8C319%20BF83F8C319%20BF83F8C319 -> https://cloudlabslearning.com/register/BF83F8C319%20BF83F8C319%20BF83F8C319%20BF83F8C319%20BF83F8C319%20BF83F8C319%20BF83F8C319%20BF83F8C319%20BF83F8C319%20BF83F8C319%20BF83F8C319%20BF83F8C319%20BF83F8C319%20BF83F8C319%20BF83F8C319%20BF83F8C319%20BF83F8C319%20BF83F8C319%20BF83F8C319%20BF83F8C319%20BF83F8C319%20BF83F8C319%20BF83F8C319%20BF83F8C319%20BF83F8C319%20BF83F8C319%20BF83F8C319%20BF83F8C319%20BF83F8C319%20BF83F8C319%20BF83F8C319%20BF83F8C319%20BF83F8C319%20BF83F8C319%20BF83F8C319%20BF83F8C319%20BF83F8C319%20BF83F8C319%20BF83F8C319%20BF83F8C319%20BF83F8C319%20BF83F8C319%20BF83F8C319%20BF83F8C319%20BF83F8C319%20BF83F8C319%20BF83F8C319%20BF83F8C319%20BF83F8C319%20BF83F8C319%20BF83F8C319%20BF83F8C319%20BF83F8C319%20BF83F8C319
Direct/Unknown,https://cloudlabslearning.com/register/DA341845CE,https://cloudlabslearning.com/register/DA341845CE,1,19.0,8.0,1.0,1.0,1.0,0.0,-0.3141348335217012,Direct/Unknown -> https://cloudlabslearning.com/register/DA341845CE -> https://cloudlabslearning.com/register/DA341845CE
Direct/Unknown,https://cloudlabslearning.com/register/E7AFBBE49E,https://cloudlabslearning.com/register/E7AFBBE49E,1,19.0,4.0,1.0,1.0,1.0,0.0,-0.3617068699328674,Direct/Unknown -> https://cloudlabslearning.com/register/E7AFBBE49E -> https://cloudlabslearning.com/register/E7AFBBE49E
Direct/Unknown,https://cloudlabslearning.com/register/EA88ECE882,https://cloudlabslearning.com/register/EA88ECE882,1,17.0,5.0,1.0,1.0,1.0,0.0,-0.3545710644711925,Direct/Unknown -> https://cloudlabslearning.com/register/EA88ECE882 -> https://cloudlabslearning.com/register/EA88ECE882
Direct/Unknown,https://cloudlabslearning.com/register/ED29C4EA34,https://cloudlabslearning.com/register/ED29C4EA34,1,29.0,5.0,1.0,1.0,1.0,0.0,-0.3260278426244927,Direct/Unknown -> https://cloudlabslearning.com/register/ED29C4EA34 -> https://cloudlabslearning.com/register/ED29C4EA34
Direct/Unknown,https://cloudlabslearning.com/register/F1AB4821E1,https://cloudlabslearning.com/register/F1AB4821E1,1,54.0,5.0,1.0,1.0,1.0,0.0,-0.2665627971105349,Direct/Unknown -> https://cloudlabslearning.com/register/F1AB4821E1 -> https://cloudlabslearning.com/register/F1AB4821E1
Direct/Unknown,https://cloudlabslearning.com/register/3C5090E152,https://cloudlabslearning.com/register/3C5090E152,1,15.0,5.0,1.0,1.0,1.0,0.0,-0.3593282681123091,Direct/Unknown -> https://cloudlabslearning.com/register/3C5090E152 -> https://cloudlabslearning.com/register/3C5090E152
Direct/Unknown,https://cloudlabslearning.com/curriculum/country-list/detail-country/17557/Tennessee/detail-curriculum/17558/Science/detail-grade/17582/Physics%20II,https://cloudlabslearning.com/curriculum/country-list/detail-country/17557/Tennessee/detail-curriculum/17558/Science/detail-grade/17582/Physics%20II,1,1.0,0.0,1.0,1.0,1.0,0.0,-0.4520937391140833,Direct/Unknown -> https://cloudlabslearning.com/curriculum/country-list/detail-country/17557/Tennessee/detail-curriculum/17558/Science/detail-grade/17582/Physics%20II -> https://cloudlabslearning.com/curriculum/country-list/detail-country/17557/Tennessee/detail-curriculum/17558/Science/detail-grade/17582/Physics%20II
Direct/Unknown,https://cloudlabslearning.com/curriculum/country-list/detail-country/17843/Kansas/detail-curriculum/20236/Science/detail-grade/20246/Grade%203,https://cloudlabslearning.com/curriculum/country-list/detail-country/17843/Kansas/detail-curriculum/20236/Science/detail-grade/20246/Grade%203,1,2.0,0.0,1.0,1.0,1.0,0.0,-0.449715137293525,Direct/Unknown -> https://cloudlabslearning.com/curriculum/country-list/detail-country/17843/Kansas/detail-curriculum/20236/Science/detail-grade/20246/Grade%203 -> https://cloudlabslearning.com/curriculum/country-list/detail-country/17843/Kansas/detail-curriculum/20236/Science/detail-grade/20246/Grade%203
Direct/Unknown,https://cloudlabslearning.com/curriculum/country-list/detail-country/17843/Kansas/detail-curriculum/20236/Science/detail-grade/20248/Grade%205,https://cloudlabslearning.com/curriculum/country-list/detail-country/17843/Kansas/detail-curriculum/20236/Science/detail-grade/20248/Grade%205,1,3.0,0.0,1.0,1.0,1.0,0.0,-0.4473365354729666,Direct/Unknown -> https://cloudlabslearning.com/curriculum/country-list/detail-country/17843/Kansas/detail-curriculum/20236/Science/detail-grade/20248/Grade%205 -> https://cloudlabslearning.com/curriculum/country-list/detail-country/17843/Kansas/detail-curriculum/20236/Science/detail-grade/20248/Grade%205
Direct/Unknown,https://cloudlabslearning.com/curriculum/country-list/detail-country/17843/Kansas/detail-curriculum/20237/Mathematics/detail-grade/20261/Grade%205,https://cloudlabslearning.com/curriculum/country-list/detail-country/17843/Kansas/detail-curriculum/20237/Mathematics/detail-grade/20261/Grade%205,1,6.0,0.0,1.0,1.0,1.0,0.0,-0.4402007300112917,Direct/Unknown -> https://cloudlabslearning.com/curriculum/country-list/detail-country/17843/Kansas/detail-curriculum/20237/Mathematics/detail-grade/20261/Grade%205 -> https://cloudlabslearning.com/curriculum/country-list/detail-country/17843/Kansas/detail-curriculum/20237/Mathematics/detail-grade/20261/Grade%205
Direct/Unknown,https://cloudlabslearning.com/curriculum/country-list/detail-country/17843/Kansas/detail-curriculum/20237/Mathematics/detail-grade/20263/Grade%207,https://cloudlabslearning.com/curriculum/country-list/detail-country/17843/Kansas/detail-curriculum/20237/Mathematics/detail-grade/20263/Grade%207,1,1.0,0.0,1.0,1.0,1.0,0.0,-0.4520937391140833,Direct/Unknown -> https://cloudlabslearning.com/curriculum/country-list/detail-country/17843/Kansas/detail-curriculum/20237/Mathematics/detail-grade/20263/Grade%207 -> https://cloudlabslearning.com/curriculum/country-list/detail-country/17843/Kansas/detail-curriculum/20237/Mathematics/detail-grade/20263/Grade%207
Direct/Unknown,https://cloudlabslearning.com/curriculum/country-list/detail-country/19615/Delaware/detail-curriculum/19616/Science,https://cloudlabslearning.com/curriculum/country-list/detail-country/19615/Delaware/detail-curriculum/19616/Science,1,1.0,0.0,1.0,1.0,1.0,0.0,-0.4520937391140833,Direct/Unknown -> https://cloudlabslearning.com/curriculum/country-list/detail-country/19615/Delaware/detail-curriculum/19616/Science -> https://cloudlabslearning.com/curriculum/country-list/detail-country/19615/Delaware/detail-curriculum/19616/Science
Direct/Unknown,https://cloudlabslearning.com/curriculum/country-list/detail-country/19615/Delaware/detail-curriculum/19616/Science/detail-grade/19628/Grade%205,https://cloudlabslearning.com/curriculum/country-list/detail-country/19615/Delaware/detail-curriculum/19616/Science/detail-grade/19628/Grade%205,1,1.0,0.0,1.0,1.0,1.0,0.0,-0.4520937391140833,Direct/Unknown -> https://cloudlabslearning.com/curriculum/country-list/detail-country/19615/Delaware/detail-curriculum/19616/Science/detail-grade/19628/Grade%205 -> https://cloudlabslearning.com/curriculum/country-list/detail-country/19615/Delaware/detail-curriculum/19616/Science/detail-grade/19628/Grade%205
Direct/Unknown,https://cloudlabslearning.com/curriculum/country-list/detail-country/19615/Delaware/detail-curriculum/19616/Science/detail-grade/19631/Earth%20and%20Space%20Sciences,https://cloudlabslearning.com/curriculum/country-list/detail-country/19615/Delaware/detail-curriculum/19616/Science/detail-grade/19631/Earth%20and%20Space%20Sciences,1,3.0,0.0,1.0,1.0,1.0,0.0,-0.4473365354729666,Direct/Unknown -> https://cloudlabslearning.com/curriculum/country-list/detail-country/19615/Delaware/detail-curriculum/19616/Science/detail-grade/19631/Earth%20and%20Space%20Sciences -> https://cloudlabslearning.com/curriculum/country-list/detail-country/19615/Delaware/detail-curriculum/19616/Science/detail-grade/19631/Earth%20and%20Space%20Sciences
Direct/Unknown,https://cloudlabslearning.com/curriculum/country-list/detail-country/19615/Delaware/detail-curriculum/19616/Science/detail-grade/19632/Engineering%20Design,https://cloudlabslearning.com/curriculum/country-list/detail-country/19615/Delaware/detail-curriculum/19616/Science/detail-grade/19632/Engineering%20Design,1,1.0,0.0,1.0,1.0,1.0,0.0,-0.4520937391140833,Direct/Unknown -> https://cloudlabslearning.com/curriculum/country-list/detail-country/19615/Delaware/detail-curriculum/19616/Science/detail-grade/19632/Engineering%20Design -> https://cloudlabslearning.com/curriculum/country-list/detail-country/19615/Delaware/detail-curriculum/19616/Science/detail-grade/19632/Engineering%20Design
Direct/Unknown,https://cloudlabslearning.com/curriculum/country-list/detail-country/1516/Arizona/detail-curriculum/1617/High%20School,https://cloudlabslearning.com/curriculum/country-list/detail-country/1516/Arizona/detail-curriculum/1617/High%20School,1,11.0,0.0,1.0,1.0,1.0,0.0,-0.4283077209085001,Direct/Unknown -> https://cloudlabslearning.com/curriculum/country-list/detail-country/1516/Arizona/detail-curriculum/1617/High%20School -> https://cloudlabslearning.com/curriculum/country-list/detail-country/1516/Arizona/detail-curriculum/1617/High%20School
Direct/Unknown,https://cloudlabslearning.com/curriculum/country-list/detail-country/1516/Arizona/detail-curriculum/1617/High%20School/detail-grade/1734/Algebra%20II,https://cloudlabslearning.com/curriculum/country-list/detail-country/1516/Arizona/detail-curriculum/1617/High%20School/detail-grade/1734/Algebra%20II,1,1.0,0.0,1.0,1.0,1.0,0.0,-0.4520937391140833,Direct/Unknown -> https://cloudlabslearning.com/curriculum/country-list/detail-country/1516/Arizona/detail-curriculum/1617/High%20School/detail-grade/1734/Algebra%20II -> https://cloudlabslearning.com/curriculum/country-list/detail-country/1516/Arizona/detail-curriculum/1617/High%20School/detail-grade/1734/Algebra%20II
Direct/Unknown,https://cloudlabslearning.com/curriculum/country-list/detail-country/15796/Nebraska/detail-curriculum/15797/Sciences/detail-grade/15806/Grade%205,https://cloudlabslearning.com/curriculum/country-list/detail-country/15796/Nebraska/detail-curriculum/15797/Sciences/detail-grade/15806/Grade%205,1,20.0,0.0,1.0,1.0,1.0,0.0,-0.4069003045234753,Direct/Unknown -> https://cloudlabslearning.com/curriculum/country-list/detail-country/15796/Nebraska/detail-curriculum/15797/Sciences/detail-grade/15806/Grade%205 -> https://cloudlabslearning.com/curriculum/country-list/detail-country/15796/Nebraska/detail-curriculum/15797/Sciences/detail-grade/15806/Grade%205
Direct/Unknown,https://cloudlabslearning.com/curriculum/country-list/detail-country/15796/Nebraska/detail-curriculum/15797/Sciences/detail-grade/15810/Physical%20Science,https://cloudlabslearning.com/curriculum/country-list/detail-country/15796/Nebraska/detail-curriculum/15797/Sciences/detail-grade/15810/Physical%20Science,1,1.0,0.0,1.0,1.0,1.0,0.0,-0.4520937391140833,Direct/Unknown -> https://cloudlabslearning.com/curriculum/country-list/detail-country/15796/Nebraska/detail-curriculum/15797/Sciences/detail-grade/15810/Physical%20Science -> https://cloudlabslearning.com/curriculum/country-list/detail-country/15796/Nebraska/detail-curriculum/15797/Sciences/detail-grade/15810/Physical%20Science
Direct/Unknown,https://cloudlabslearning.com/curriculum/country-list/detail-country/15796/Nebraska/detail-curriculum/15797/Sciences/detail-grade/15815/Plus%20Standards%20-%20Biology,https://cloudlabslearning.com/curriculum/country-list/detail-country/15796/Nebraska/detail-curriculum/15797/Sciences/detail-grade/15815/Plus%20Standards%20-%20Biology,1,6.0,0.0,1.0,1.0,1.0,0.0,-0.4402007300112917,Direct/Unknown -> https://cloudlabslearning.com/curriculum/country-list/detail-country/15796/Nebraska/detail-curriculum/15797/Sciences/detail-grade/15815/Plus%20Standards%20-%20Biology -> https://cloudlabslearning.com/curriculum/country-list/detail-country/15796/Nebraska/detail-curriculum/15797/Sciences/detail-grade/15815/Plus%20Standards%20-%20Biology
Direct/Unknown,https://cloudlabslearning.com/curriculum/country-list/detail-country/15796/Nebraska/detail-curriculum/15798/Mathematics/detail-grade/16153/Grade%205,https://cloudlabslearning.com/curriculum/country-list/detail-country/15796/Nebraska/detail-curriculum/15798/Mathematics/detail-grade/16153/Grade%205,1,3.0,0.0,1.0,1.0,1.0,0.0,-0.4473365354729666,Direct/Unknown -> https://cloudlabslearning.com/curriculum/country-list/detail-country/15796/Nebraska/detail-curriculum/15798/Mathematics/detail-grade/16153/Grade%205 -> https://cloudlabslearning.com/curriculum/country-list/detail-country/15796/Nebraska/detail-curriculum/15798/Mathematics/detail-grade/16153/Grade%205
Direct/Unknown,https://cloudlabslearning.com/curriculum/country-list/detail-country/15796/Nebraska/detail-curriculum/15798/Mathematics/detail-grade/16155/Grade%207,https://cloudlabslearning.com/curriculum/country-list/detail-country/15796/Nebraska/detail-curriculum/15798/Mathematics/detail-grade/16155/Grade%207,1,1.0,0.0,1.0,1.0,1.0,0.0,-0.4520937391140833,Direct/Unknown -> https://cloudlabslearning.com/curriculum/country-list/detail-country/15796/Nebraska/detail-curriculum/15798/Mathematics/detail-grade/16155/Grade%207 -> https://cloudlabslearning.com/curriculum/country-list/detail-country/15796/Nebraska/detail-curriculum/15798/Mathematics/detail-grade/16155/Grade%207
Direct/Unknown,https://cloudlabslearning.com/curriculum/country-list/detail-country/14560/Rhode%20Island/detail-curriculum/14561/Science/detail-grade/14572/Life%20Science,https://cloudlabslearning.com/curriculum/country-list/detail-country/14560/Rhode%20Island/detail-curriculum/14561/Science/detail-grade/14572/Life%20Science,1,9.0,0.0,1.0,1.0,1.0,0.0,-0.4330649245496168,Direct/Unknown -> https://cloudlabslearning.com/curriculum/country-list/detail-country/14560/Rhode%20Island/detail-curriculum/14561/Science/detail-grade/14572/Life%20Science -> https://cloudlabslearning.com/curriculum/country-list/detail-country/14560/Rhode%20Island/detail-curriculum/14561/Science/detail-grade/14572/Life%20Science
Direct/Unknown,https://cloudlabslearning.com/curriculum/country-list/detail-country/14560/Rhode%20Island/detail-curriculum/14561/Science/detail-grade/14576/Life%20Science,https://cloudlabslearning.com/curriculum/country-list/detail-country/14560/Rhode%20Island/detail-curriculum/14561/Science/detail-grade/14576/Life%20Science,1,1.0,0.0,1.0,1.0,1.0,0.0,-0.4520937391140833,Direct/Unknown -> https://cloudlabslearning.com/curriculum/country-list/detail-country/14560/Rhode%20Island/detail-curriculum/14561/Science/detail-grade/14576/Life%20Science -> https://cloudlabslearning.com/curriculum/country-list/detail-country/14560/Rhode%20Island/detail-curriculum/14561/Science/detail-grade/14576/Life%20Science
Direct/Unknown,https://cloudlabslearning.com/curriculum/country-list/detail-country/14560/Rhode%20Island/detail-curriculum/14562/Mathematics,https://cloudlabslearning.com/curriculum/country-list/detail-country/14560/Rhode%20Island/detail-curriculum/14562/Mathematics,1,24.0,0.0,1.0,1.0,1.0,0.0,-0.3973858972412421,Direct/Unknown -> https://cloudlabslearning.com/curriculum/country-list/detail-country/14560/Rhode%20Island/detail-curriculum/14562/Mathematics -> https://cloudlabslearning.com/curriculum/country-list/detail-country/14560/Rhode%20Island/detail-curriculum/14562/Mathematics
Direct/Unknown,https://cloudlabslearning.com/curriculum/country-list/detail-country/14560/Rhode%20Island/detail-curriculum/14562/Mathematics/detail-grade/14584/Grade%203,https://cloudlabslearning.com/curriculum/country-list/detail-country/14560/Rhode%20Island/detail-curriculum/14562/Mathematics/detail-grade/14584/Grade%203,1,3.0,0.0,1.0,1.0,1.0,0.0,-0.4473365354729666,Direct/Unknown -> https://cloudlabslearning.com/curriculum/country-list/detail-country/14560/Rhode%20Island/detail-curriculum/14562/Mathematics/detail-grade/14584/Grade%203 -> https://cloudlabslearning.com/curriculum/country-list/detail-country/14560/Rhode%20Island/detail-curriculum/14562/Mathematics/detail-grade/14584/Grade%203
Direct/Unknown,https://cloudlabslearning.com/support,https://cloudlabslearning.com/,1,133.0,3.0,2.0,0.0,0.0,0.0,-0.084599757837824,Direct/Unknown -> https://cloudlabslearning.com/support -> https://cloudlabslearning.com/
